state_name,city,"ROUND(AVG(Median),1)"
Maryland,Federalsburg,38366.5
Wisconsin,Marinette,38362
Minnesota,Virginia,38359.5
Arkansas,Yellville,38358.5
Kansas,Osborne,38351.5
Minnesota,Luverne,38351
Mississippi,"Horn Lake",38338.3
Idaho,Wendell,38335
Kansas,"Mound City",38332.5
Florida,"Walnut Hill",38324
Louisiana,Covington,38315
Nebraska,Harrison,38307.5
Mississippi,Waynesboro,38300.3
Illinois,"South Chicago Heights",38293.5
Texas,Seguin,38286
Florida,"Palm Coast",38276.8
Alabama,Winfield,38275
Florida,Mulberry,38269
Arkansas,Jonesboro,38266.7
Pennsylvania,Commodore,38259
Arkansas,Hamburg,38257.5
Alabama,Montgmomery,38246.5
Pennsylvania,Saxton,38237.5
Colorado,Aguilar,38235
Pennsylvania,Martinsburg,38229
Virginia,Elkton,38228
Alabama,"Grove Hill",38228
Nebraska,"Loup City",38225
"West Virginia","Green Bank",38220
Arizona,Miami,38206
Alabama,Rainsville,38202.5
Oregon,"Baker City",38195
Maine,Whiting,38190
Ohio,"Mount Vernon",38172
Mississippi,Columbus,38166.2
Ohio,"North College Hill",38149
Georgia,Lindale,38144.5
"South Dakota",Yankton,38142.3
Missouri,Aurora,38141
Oregon,Arock,38138
"North Carolina",Vanceboro,38138
"North Carolina",Randleman,38130
Mississippi,Mendenhall,38129
Louisiana,Pollock,38129
Arkansas,Hampton,38126.5
Iowa,Ute,38104
Tennessee,Huntingdon,38098
Illinois,Roseville,38087
Texas,Palestine,38087
"New York",Auburn,38083.7
Missouri,"Sweet Springs",38080.5
Georgia,Dublin,38075.5
California,Bolinas,38075
Texas,Roby,38074
Wisconsin,Tomahawk,38070
California,Cudahy,38067.2
Arkansas,"El Dorado",38055.8
"North Carolina",Candor,38053
Tennessee,Mosheim,38053
"West Virginia",Clendenin,38044
Arizona,Winkelman,38040
Pennsylvania,Middleburg,38039
Iowa,Calmar,38036
Oklahoma,Roland,38033
"South Dakota",Herreid,38029
California,Blythe,38025
Oregon,Canyonville,38025
Maine,"North Anson",38020
Missouri,Marionville,38020
Oregon,Prineville,38018
Nevada,Hawthorne,38017.5
Tennessee,Rockford,38013.5
Florida,Summerfield,38003
Idaho,"Priest River",38003
California,"Oak View",38002
Illinois,Farmersville,37999
Alabama,Hueytown,37992
Florida,Chiefland,37992
Pennsylvania,Chambersburg,37991.5
Indiana,Berne,37991
Minnesota,Finlayson,37990
Illinois,"North Aurora",37987
"West Virginia",Holden,37985
Missouri,Broseley,37984
Nebraska,Niobrara,37971.5
Michigan,Taylor,37958.4
"New Mexico","Pena Blanca",37952
Oklahoma,Boswell,37947
"South Carolina",Lancaster,37946.3
"North Carolina",Yanceyville,37936.5
Kansas,"Smith Center",37929
Maine,Sullivan,37924
Missouri,Pineville,37912
Alabama,Webb,37902
Kansas,"Fort Scott",37898
Minnesota,"New York Mills",37895
Kentucky,"Russell Springs",37884.5
"North Carolina","Rocky Mount",37879
"New York",Norwich,37876.5
Georgia,"Mc Rae",37863
Louisiana,Franklinton,37850.5
Minnesota,"Albert Lea",37826.3
Louisiana,Olla,37826
Tennessee,Jackson,37818.8
Michigan,Sterling,37800.5
"North Dakota",Rolla,37788
Florida,Brooksville,37784.5
Georgia,"Cave Spring",37776
Kansas,"El Dorado",37767
Ohio,Carrollton,37767
Michigan,Bronson,37767
Illinois,Benton,37766
Texas,Ralls,37742
Nebraska,Spalding,37742
Oregon,Riddle,37742
"New York",Cattaraugus,37729
Iowa,Dubuque,37723
Kansas,Linn,37719
Illinois,Elkville,37716
Arkansas,Foreman,37712
Tennessee,Telford,37705
"New York",Adams,37697
Virginia,"South Boston",37689
Minnesota,Brainerd,37686
Arkansas,Bay,37685
Georgia,"Blue Ridge",37675.5
Florida,"Key Biscayne",37670
Alabama,"Smiths Station",37667.5
"New Jersey","Atlantic City",37665.2
Alabama,Woodland,37660
Tennessee,Sharon,37650
"North Carolina",Teachey,37649
"New York",Rushford,37648
Oklahoma,Ripley,37639
Washington,Winthrop,37635
Arizona,"St Johns",37626
Ohio,Hamden,37619
Nevada,Pahrump,37617
Mississippi,"Bay St. Louis",37595
"West Virginia",Huntington,37590.3
Kentucky,"East Bernstadt",37586
Michigan,Bellaire,37585
Georgia,Baldwin,37584
Ohio,Arcadia,37583
"West Virginia",Warfield,37583
Kansas,Rossville,37578
Kansas,Howard,37576.5
Indiana,"New Paris",37563
Maine,Searsmont,37552
"West Virginia",Matoaka,37552
Idaho,Orofino,37550
Montana,Anaconda,37548.7
"New York",Holley,37545.5
Texas,Tulia,37541
Missouri,Steele,37534
Oklahoma,Indiahoma,37532
Missouri,Ridgeway,37530
"North Carolina",Murphy,37521
"North Carolina",Coats,37520
Florida,"South Daytona",37519.5
Nebraska,Arapahoe,37517.5
Georgia,Tiger,37513.5
Oklahoma,Dewar,37510.5
Illinois,"Glen Carbon",37510
Georgia,Hahira,37492
Washington,"Ocean Park",37479.5
Maine,Wilton,37471
Ohio,Richwood,37468
Idaho,Gooding,37468
Kansas,Columbus,37463
Pennsylvania,Markleysburg,37462
Maine,Guilford,37462
Indiana,Francisco,37452
Mississippi,Booneville,37444
Oklahoma,Okmulgee,37438
"North Carolina",Belmont,37434.5
Iowa,"West Burlington",37434
Iowa,Atlantic,37432
Virginia,Bedford,37426.5
"Rhode Island",Cumberland,37421
Ohio,"Coal Grove",37416
Illinois,"Carbon Cliff",37414
"New Hampshire",Peterborough,37413
Kansas,Partridge,37406
Arkansas,Dewitt,37402
Tennessee,Gallatin,37395.5
Wisconsin,Viroqua,37390
"North Carolina",Olivia,37387
Wisconsin,Crandon,37384
Tennessee,Jacksboro,37376.5
Massachusetts,Pittsfield,37371
Tennessee,Parrottsville,37357
Wisconsin,Tomah,37346
Alabama,Scottsboro,37346
Pennsylvania,Clairton,37345
Georgia,Nashville,37340
Michigan,Bessemer,37334
Georgia,Nahunta,37328
Texas,Haskell,37324
Michigan,Eastpointe,37321.5
Illinois,Fairfield,37313.5
"New York",Bath,37300.5
Montana,Stevensville,37288
"New York",Granville,37284
Kansas,Coldwater,37283
Iowa,Coralville,37277.3
Virginia,Stanardsville,37276
Oregon,Winchester,37272
Ohio,"Seven Mile",37263
Tennessee,Baxter,37261.5
Massachusetts,Gardner,37257.7
"West Virginia",Ravenswood,37235
Wisconsin,Amery,37228
Maine,"Bar Harbor",37226
Florida,"Bowling Green",37219
"New York",Geneva,37214
Kansas,"Arkansas City",37196.3
Tennessee,Oakdale,37196
Ohio,Woodsfield,37180
Arkansas,Pangburn,37175.5
Missouri,Cameron,37171
Tennessee,"Red Boiling Springs",37166
Kentucky,"Cold Spring",37166
Tennessee,Allardt,37144
Pennsylvania,"New Castle",37132.9
Colorado,Cedaredge,37122
Arkansas,Morrilton,37116.7
Illinois,"West Salem",37112
Texas,"Ft Hood",37095
"New York",Bradford,37095
Indiana,Larwill,37091
Pennsylvania,Albrightsville,37088
Oklahoma,Prague,37083
Virginia,Victoria,37080
"North Carolina",Ash,37077.3
Arkansas,Batesville,37076
California,"Berry Creek",37075
"North Carolina",Bostic,37075
"West Virginia",Franklin,37069
Colorado,Guffey,37069
Pennsylvania,Shinglehouse,37060
Mississippi,Laurel,37060
Oklahoma,Afton,37051
"West Virginia",Kingwood,37044
Texas,"Port Isabel",37038.5
Oklahoma,Stilwell,37032.7
Pennsylvania,Bobtown,37032
Ohio,Lancaster,37030.2
Nebraska,Butte,37007
Missouri,"Pilot Grove",36993
Pennsylvania,Connellsville,36989
Illinois,Staunton,36986
Ohio,Lowell,36973.5
Virginia,Shawsville,36962
Colorado,Montrose,36960.3
Michigan,Hesperia,36960
Tennessee,"White Pine",36958
Tennessee,Erin,36953.5
California,"Rio Dell",36946
Illinois,Jacksonville,36943.2
Alabama,"Double Springs",36936
Illinois,Pana,36932.7
Washington,Bridgeport,36927
Kentucky,Earlington,36920
"New Mexico",Zuni,36914
"West Virginia",Vienna,36910
Kentucky,"New Haven",36908
Pennsylvania,"Port Royal",36900
Georgia,Forsyth,36887
Kansas,Norton,36886
Wisconsin,Blair,36884
Tennessee,Sunbright,36881
Oklahoma,Muskogee,36879.5
Illinois,Galva,36875
Wisconsin,Wabeno,36874.5
Alabama,Princeton,36873
Missouri,Granby,36869
Kentucky,Grayson,36865.5
Maine,Dexter,36865
Maine,Augusta,36858
Missouri,Gallatin,36855
Ohio,Crestline,36855
Alabama,Lockhart,36849
Oklahoma,"Elmore City",36847.5
Alabama,Arley,36818
Indiana,Wabash,36815
Oklahoma,Sapulpa,36811
Missouri,Huntsville,36806
"New York",Batavia,36806
"New Mexico",Shiprock,36801
"West Virginia",Charmco,36798
Indiana,Monon,36794
Texas,Dallardsville,36793
Oregon,Wallowa,36779
Mississippi,Newton,36774
Michigan,Beaverton,36773
Texas,Olney,36772
Massachusetts,Spencer,36772
"West Virginia",Sissonville,36771
Montana,Froid,36771
Michigan,Farwell,36768
Ohio,Danville,36767.7
"North Carolina",Warsaw,36765
Arizona,"Fort Mohave",36760.5
Pennsylvania,Utica,36750
Colorado,Florence,36749
Wisconsin,Baraboo,36740
Arkansas,Hector,36733
Florida,Labelle,36725.3
Kansas,Hesston,36725
Missouri,"Creve Coeur",36720
Texas,Groveton,36718
Iowa,Wayland,36708
Louisiana,"Lake Charles",36698.2
Ohio,"Washington Court House",36694
Tennessee,Ardmore,36690
Virginia,Swoope,36676
Mississippi,Vicksburg,36668.6
Iowa,"Fort Dodge",36666
Virginia,Radford,36664.5
"South Dakota",Clark,36661
"New York",Phoenicia,36658
"North Carolina",Winnabow,36652
Texas,Brownsboro,36649
"New Jersey","South Toms River",36648.5
Arizona,"Tuba City",36642
Pennsylvania,Philadephia,36633
Arkansas,"Lake City",36630
Florida,Webster,36628
Mississippi,Poplarville,36618
Alabama,Anniston,36615.8
California,Mendota,36615
Louisiana,Parks,36611
Oklahoma,Davis,36598
Texas,Cuero,36585
Michigan,Calumet,36578.3
Ohio,Defiance,36573
Texas,Newton,36573
Tennessee,"Johnson City",36564.1
Ohio,Pioneer,36559
Texas,Robstown,36559
Iowa,Lamoni,36559
Illinois,Monmouth,36554
"West Virginia","Crab Orchard",36537
Iowa,Anthon,36536
Georgia,"West Green",36531
Minnesota,"Thief River Falls",36531
Oklahoma,Drumright,36529
Vermont,"Wells River",36526
Missouri,Rueter,36521
Michigan,Alba,36521
Missouri,"Pierce City",36520
"West Virginia",Barboursville,36518
Michigan,Linwood,36515
Nebraska,Deshler,36515
Florida,"Port St Joe",36511
"South Carolina",Easley,36497.8
Texas,Grandfalls,36495
Kentucky,Greenville,36492.5
Minnesota,Littlefork,36487.3
"West Virginia","Rock Cave",36487
Arkansas,Earle,36484.7
Michigan,"Tawas City",36477.7
Alabama,Thomasville,36477
Ohio,Wellston,36476
Texas,Joaquin,36475
Pennsylvania,"West Hazleton",36457.5
Missouri,Richmond,36453
Oklahoma,Madill,36452
Arkansas,Newark,36437.5
Illinois,Sparta,36420.5
Florida,Gainesville,36414.2
"West Virginia","Pennsboro Wv  26415",36403
Maine,Stacyville,36392
Kentucky,Burkesville,36390
Pennsylvania,Stoystown,36387
Pennsylvania,Lansford,36385
Kansas,Effingham,36382
"South Dakota",Mcintosh,36375
Minnesota,Owatonna,36367
Alabama,Opp,36365.7
"West Virginia",Talcott,36358
Illinois,"Franklin Park",36331
Ohio,Norwood,36329
Michigan,Charlevoix,36323
Florida,"Flagler Beach",36323
Missouri,"Sugar Creek",36322
Illinois,Pittsfield,36317
Minnesota,Fosston,36316
Minnesota,Mahnomen,36315
Illinois,Anna,36314.5
Massachusetts,"South Yarmouth",36313
Arkansas,Wheatley,36308.5
Georgia,Plainville,36307
"New York",Mohawk,36297
Tennessee,Dandridge,36272
Georgia,Sylvania,36259.5
Virginia,Tangier,36259
Arizona,Youngtown,36258
Michigan,Croswell,36247
Oklahoma,Canadian,36247
Alabama,"Ft Payne",36240
Arkansas,Bauxite,36227
Nebraska,Springview,36218
Georgia,Butler,36217.5
Ohio,"New Philadelphia",36213.8
"North Carolina","Kings Mountain",36212
Illinois,Ewing,36200
Illinois,Tamms,36198
Iowa,Latimer,36195
Kansas,Larned,36192.5
"North Carolina",Gaston,36190
"North Carolina",Franklin,36177.2
Ohio,Belmont,36172
Texas,Nacogdoches,36162.2
Arkansas,Blytheville,36149.3
Pennsylvania,Yeadon,36136.5
Mississippi,Senatobia,36133
Nebraska,"So Sioux City",36129.5
Arkansas,Ashdown,36129.5
Nebraska,Cozad,36116
Oregon,Enterprise,36114
Texas,Fresno,36107
"West Virginia",Marmet,36099
Wisconsin,Wonewoc,36088
Louisiana,Westwego,36087.7
Arizona,Somerton,36083
Pennsylvania,Elkland,36073
Oklahoma,Shawnee,36070.8
Ohio,Bowerston,36069
Florida,Hernando,36066.4
Pennsylvania,"Port Allegany",36064
Texas,Morgan,36059
"New Jersey",Woodbury,36046
Tennessee,Harrogate,36043
Ohio,Orrville,36036
Alabama,"Tuskegee Institute",36023
Wisconsin,Lansing,36018
Ohio,"New Richmond",36004
Texas,"Texas City",35998.7
Indiana,Seymour,35998.5
Florida,"Crescent City",35998.5
Kentucky,Leitchfield,35993
Oregon,Sutherlin,35981
"West Virginia",Weston,35977
Indiana,Aurora,35977
Oregon,Lowell,35960
"South Dakota",Mclaughlin,35953
Michigan,Oscoda,35948
Tennessee,Bolivar,35947
Michigan,Bath,35944
"North Carolina",Roxboro,35943
Ohio,Wapakoneta,35943
Kentucky,London,35939.3
California,"Twentynine Palms",35937.1
Michigan,Pigeon,35935
"New Hampshire",Stark,35928
Ohio,Girard,35925
Kentucky,Columbia,35910
Virginia,Warsaw,35908
Louisiana,Noble,35903
Iowa,Mingo,35901
"New York","Mount Morris",35899.7
Mississippi,Marks,35899
Pennsylvania,"State College",35895.1
Ohio,Greenville,35878.7
Wisconsin,Rhinelander,35874
Connecticut,Putnam,35867
Arkansas,Kirby,35864
Virginia,Nathalie,35864
"West Virginia",Lumberport,35861
Oklahoma,Blackwell,35860
Louisiana,Carencro,35856
Tennessee,Wartburg,35855
Iowa,Onawa,35852
Ohio,Wilmington,35849
Missouri,Memphis,35846.5
Georgia,Morrow,35844
Texas,"East Bernard",35837
Louisiana,"St. James",35832
Virginia,Skipwith,35829
Florida,"North Lauderdale",35825
Missouri,"Shell Knob",35824
Texas,Harlingen,35816.1
Michigan,"Howard City",35812
Oregon,"Coos Bay",35808.8
Indiana,Brazil,35804.8
Colorado,Mosca,35802
Illinois,Augusta,35798
"West Virginia",Harts,35798
"North Carolina",Fremont,35796
Kentucky,Henderson,35794.5
Mississippi,Pascagoula,35785
Mississippi,Waveland,35780.5
"North Dakota",Lidgerwood,35779.5
Texas,Brownwood,35779
Arizona,Eagar,35775.5
Arkansas,Mena,35775
Tennessee,Vonore,35774
Oregon,Dallas,35773
Arkansas,Searcy,35772.5
Mississippi,Sardis,35766
Wisconsin,Winter,35766
Texas,Jacksonville,35763.3
Florida,Tamarac,35761.5
Utah,Helper,35734.7
Pennsylvania,Jamestown,35720
Illinois,Watseka,35718
"North Carolina","Connelly Springs",35715
Texas,Dimmitt,35714
Arkansas,Keiser,35708.5
Indiana,Pennville,35704
Virginia,"Mt. Jackson",35690
Virginia,"Pilgrim Knob",35690
Michigan,"Harbor Beach",35685
Maine,Lee,35679
Virginia,Pembroke,35676
Illinois,Pocahontas,35675
"West Virginia",Mannington,35672
Ohio,Coolville,35670
Illinois,Steger,35665
Ohio,"Oak Harbor",35655
"North Carolina",Jefferson,35650
"West Virginia",Clarksburg,35642
Iowa,Akron,35640
Florida,"Dade City",35634.9
Michigan,Bangor,35634
Massachusetts,Holyoke,35629.8
Missouri,Anderson,35626
Oklahoma,Commerce,35624
Illinois,Swansea,35622
Ohio,Niles,35621
"West Virginia","Left Hand",35620
Kansas,Parsons,35620
Florida,Hawthorne,35617
Missouri,Brunswick,35616.5
Michigan,Marshall,35616
"North Carolina",Smithfield,35611
Wisconsin,Friendship,35607
Georgia,Cairo,35595.5
Tennessee,Winchester,35595.5
Missouri,Jamestown,35592
"North Carolina",Raeford,35590
Missouri,Marshfield,35590
Texas,Memphis,35582
Georgia,Claxton,35581.5
Missouri,Hamilton,35580
"North Carolina",Louisburg,35572.3
Ohio,Sandusky,35562.8
Georgia,Trenton,35560.5
Michigan,Lincoln,35559
Missouri,Lincoln,35553
Texas,Marshall,35542.7
Oklahoma,Duncan,35540
"South Carolina",Cordova,35536
Louisiana,Independence,35527
Mississippi,Tunica,35521
Vermont,"White River Junction",35510
Georgia,Dahlonega,35507
"North Carolina",Marion,35506.3
"North Carolina",Asheboro,35505.8
Ohio,Logan,35503.5
Ohio,Lewistown,35503
"South Carolina",Fairfax,35502
Ohio,Kent,35500.7
Pennsylvania,Galeton,35497
Illinois,Thompsonville,35488
Michigan,Stanton,35486
Louisiana,"Greenwell Springs",35476
Arkansas,Lamar,35472
California,"Raisin City",35472
Oklahoma,Macomb,35461
Arkansas,Flippin,35455
Ohio,"Maple Heights",35453.5
Georgia,Barnesville,35453.3
Michigan,Kinde,35452
Florida,"North Fort Myers",35448.3
"Puerto Rico",Guaynabo,35445
California,"Willow Creek",35444
"West Virginia",Buckhannon,35432
Alabama,Shorter,35431
California,"Morro Bay",35428.5
Oregon,Drain,35425
Alabama,Holt,35421.7
California,Lamont,35419
Ohio,Barnesville,35416
Iowa,"Ida Grove",35413
Maine,"East Millinocket",35405
"South Dakota",Oglala,35404
Ohio,Reading,35400
Montana,"Trout Creek",35397
Massachusetts,Adams,35394
"North Carolina",Eastover,35385
Illinois,Dekalb,35379
Alaska,"Copper Center",35376.5
Oklahoma,Lexington,35373
Ohio,Chesapeake,35372.5
Connecticut,Hartford,35360.1
"New York",Gouverneur,35353
"South Carolina",Ruffin,35351
Idaho,Payette,35340
Ohio,Orwell,35321
Texas,Benjamin,35319.5
Michigan,Buchanan,35318
Arkansas,Russellville,35313.7
Michigan,"Brownstown Twp",35280
"New York",Hammond,35271
Idaho,Hansen,35270
Ohio,Cleveland,35241.5
Tennessee,Smithville,35240.7
Missouri,Branson,35235.5
"North Carolina",Vale,35233
Missouri,Savannah,35233
Florida,Celebration,35196
Alabama,Trinity,35186.5
Oklahoma,Hulbert,35183
Montana,"West Yellowstone",35182
"West Virginia",Ellenboro,35180
Oregon,Lakeview,35179
Michigan,Barryton,35179
Virginia,Fairfield,35177
Arkansas,Danville,35171
Ohio,Newcomerstown,35170
"North Carolina","Spruce Pine",35166
"North Carolina",Clinton,35163
"North Carolina","Four Oaks",35158
Massachusetts,"New Bedford",35156.6
Alabama,Jack,35150.5
"West Virginia",Diana,35150
"North Carolina","Mount Olive",35149
"New Hampshire",Lincoln,35143
California,Lynwood,35141.8
Oklahoma,Guymon,35133
Texas,Linden,35124
Virginia,Hopewell,35122.5
Missouri,"Bell City",35120
Oregon,Florence,35109
"New Mexico",Clayton,35108
Kansas,Marion,35092
Florida,Baldwin,35084
Wisconsin,"Fort Atkinson",35082
Oklahoma,Coweta,35081
Indiana,Warren,35076
Virginia,Blairs,35071
Alabama,Ashland,35064
Arizona,"Prescott Valley",35060.7
Oklahoma,Wilburton,35054
Minnesota,Westbrook,35054
"North Dakota",Harvey,35054
Illinois,Berkeley,35043
Alabama,Troy,35027
Massachusetts,"South Hadley",35026
"West Virginia",Romney,35026
"West Virginia",Cyclone,35010.5
Virginia,Emporia,34995
Tennessee,Madison,34974
Texas,"La Marque",34973
Arkansas,Paragould,34967.8
Tennessee,Troy,34965
California,Shafter,34958
Georgia,Metter,34954
"North Carolina",Beulaville,34938
Illinois,Perry,34920
"North Carolina",Dudley,34909
Arkansas,Tuckerman,34907
Kansas,Pittsburg,34907
Virginia,Vansant,34896
Pennsylvania,Tioga,34887
"North Carolina","Stony Point",34881
Georgia,"East Point",34878.8
Oklahoma,Ada,34875.3
Missouri,Gerald,34873
Florida,Gulfport,34872.3
Iowa,Manilla,34872
Georgia,Thunderbolt,34869
Tennessee,Savannah,34869
Arkansas,"Fort Smith",34863.1
Texas,"La Villa",34862
Louisiana,Mangham,34855
Louisiana,Grayson,34847
Massachusetts,Ware,34842
Kentucky,Wilmore,34827.5
Washington,Westport,34825
"North Carolina",Tarboro,34797.5
Louisiana,Eunice,34792
Illinois,"Rock Falls",34781.3
"South Dakota",Sisseton,34765.5
Tennessee,Lawrenceburg,34757.2
Missouri,Carthage,34757
Virginia,Farmville,34754
Georgia,Cleveland,34750
"South Carolina","Honea Path",34746
Missouri,Zalma,34739
Arkansas,Taylor,34737
Minnesota,"Mountain Lake",34735
Alabama,Millport,34725
Georgia,Riverdale,34717.4
Arkansas,"Star City",34703
Michigan,"Houghton Lake",34700.3
Vermont,"West Charleston",34694
"North Carolina",Boone,34692
Virginia,Accomac,34691
Washington,Seatac,34688
Indiana,Kennard,34687
"West Virginia","Point Pleasant",34686
Texas,Savoy,34676
Oklahoma,Maud,34669.5
Florida,Holiday,34667
Florida,"El Portal",34666
"North Carolina",Jackson,34664.5
Ohio,"Warrensville Heights",34661
Arkansas,Fayetteville,34660.2
Massachusetts,"South Weymouth",34650.5
Idaho,"New Meadows",34650
Illinois,Carterville,34643
Tennessee,Crawford,34639
Pennsylvania,"Coal Township",34629.5
Ohio,Windham,34628
Missouri,Hermann,34615
Texas,"Hughes Springs",34614.5
Texas,Deweyville,34613
Kansas,Chase,34605
Florida,Chattahoochee,34604.5
Michigan,"Lake City",34604
Kentucky,Guthrie,34597
Nebraska,Fairfield,34592
Washington,"Saint John",34561
Texas,Schulenburg,34552
California,Mcfarland,34551
Illinois,Junction,34539
Indiana,Milltown,34537
Illinois,Mattoon,34533.5
"New York",Nanuet,34526
Pennsylvania,Elizabethville,34525
Wisconsin,Antigo,34516.5
Mississippi,Robinsonville,34512
Indiana,"Hartford City",34507
Washington,"Oak Harbor",34498.2
Tennessee,Hornbeak,34494
"West Virginia",Accoville,34486
Iowa,Burlington,34477.7
Florida,"High Springs",34472
Idaho,Sandpoint,34471
California,Wilmington,34470.3
Illinois,Grayville,34465
Kentucky,Williamstown,34455
Florida,Zephyrhills,34439
Michigan,"Elk Rapids",34428.7
Arkansas,Palestine,34422
Mississippi,Leakesville,34421
"South Dakota","Belle Fourche",34414
Oklahoma,Springer,34407
Oklahoma,"Fort Towson",34405
"West Virginia",Elkins,34403
Missouri,"Rich Hill",34396
"North Carolina",Pinetown,34386
Montana,Augusta,34380
"West Virginia",Wellsburg,34379
Texas,Tivoli,34375
"South Carolina",Piedmont,34373
Washington,"Neah Bay",34361
Indiana,Hymera,34361
Indiana,Decatur,34349
Virginia,Machipongo,34347
Florida,Bushnell,34346
"South Carolina",Elloree,34339
"West Virginia",Naoma,34336
Missouri,Centerville,34332
Indiana,"Lake Station",34331
Kentucky,Shelbyville,34330.5
Idaho,Buhl,34322
"North Carolina",Canton,34316
Texas,Athens,34315
Colorado,Walsh,34309
Utah,Junction,34305
"North Carolina","Sandy Ridge",34304
Iowa,Monona,34304
Texas,"El Campo",34301
Ohio,"Mc Connelsville",34295
Georgia,Elberton,34291
Mississippi,Carthage,34290
Florida,Longwood,34285
Florida,Chipley,34284
Kentucky,Virgie,34284
Illinois,"Pleasant Hill",34278.5
Pennsylvania,Hazleton,34278.2
Pennsylvania,Nanticoke,34275.8
Georgia,Hartsfield,34268
Kentucky,Wittensville,34257
Pennsylvania,Renovo,34256
Wisconsin,"West Milwaukee",34243
Missouri,"New Bloomfield",34238
Florida,"Lake Butler",34224
Texas,Dawson,34211
"New York",Wellsville,34207
"North Carolina",Lillington,34198
Missouri,"Union Star",34187
Kentucky,Radcliff,34186
Washington,Tenino,34177
Arkansas,"St  Joe",34177
Tennessee,Dresden,34176
Washington,Mansfield,34172
Florida,Okeechobee,34171.5
Nebraska,Emerson,34164
"South Carolina",Camden,34147.2
Colorado,Dolores,34138
Wisconsin,Endeavor,34124
"North Carolina",Andrews,34122
Alabama,"Mt Hope",34122
Oklahoma,Valliant,34119.5
Ohio,Tiltonsville,34119
"New York",Herkimer,34118
"North Carolina","Siler City",34113
Ohio,Lockland,34113
Louisiana,Terrytown,34112.3
Texas,Lamesa,34110
Kentucky,Paris,34106.3
"South Carolina","Lake City",34104
Michigan,"Mackinaw City",34103
Maine,"Mechanic Falls",34100
Florida,"Fort White",34093
Arkansas,Donaldson,34085.5
Wisconsin,"Two Rivers",34085
"West Virginia",Sistersville,34067
Kentucky,Monticello,34064
Colorado,Trinidad,34058
Arkansas,Magnolia,34056
Pennsylvania,Portage,34054
Ohio,"New Matamoras",34048
Alabama,Fayette,34044.5
Louisiana,Ruston,34041
Wisconsin,Boscobel,34041
California,Chowchilla,34038.3
Kansas,Westphalia,34035
Montana,Joliet,34031
Arkansas,Caraway,34026
Georgia,Hiawassee,34008
"North Carolina",Columbia,33998.5
Pennsylvania,Greenville,33996
Michigan,"Bad Axe",33995
Texas,Edinburg,33979.2
Michigan,"Bay City",33964.6
Washington,Kelso,33950.5
Kentucky,Waco,33949
"South Carolina",Spartanburg,33947
Tennessee,Robbins,33913
Iowa,Keokuk,33896
Pennsylvania,"Pen Argyl",33890.3
Virginia,Clintwood,33889
"New Mexico",Cimarron,33870
Michigan,Otsego,33869
Ohio,Portsmouth,33867
Texas,Edcouch,33865
Illinois,Harrisburg,33856
Maryland,Easton,33853
Ohio,Johnstown,33852
Idaho,Dubois,33841.5
Oklahoma,Kansas,33825
Mississippi,Kosciusko,33815
Louisiana,Columbia,33806
Texas,"Rising Star",33806
Florida,"Lauderdale Lakes",33803
Tennessee,Elizabethton,33802.5
Minnesota,Karlstad,33796
"New Mexico",Belen,33773.2
Alabama,"Midland City",33772
Idaho,Caldwell,33771.5
Missouri,Washburn,33770
"South Carolina",Varnville,33765
Oklahoma,Kellyville,33763
Alaska,Hughes,33763
Georgia,Menlo,33758
Texas,Waelder,33724
Iowa,Melcher,33724
Virginia,Onley,33723.5
"North Carolina",Grover,33723
Florida,"Hialeah Gardens",33712
Georgia,Royston,33689.3
Missouri,Clarksburg,33684
Arizona,Kykotsmovi,33678
Florida,"Fort Pierce",33675
Texas,Jefferson,33671
California,"South El Monte",33670
Iowa,Chariton,33654
Mississippi,"New Augusta",33652
Texas,Gainesville,33649
Maryland,Frostburg,33645
Texas,Como,33635
Texas,Tyler,33631.8
"North Carolina","Saint Pauls",33628
Mississippi,Collins,33623
Georgia,Brooklet,33616
Mississippi,Quitman,33616
Virginia,Independence,33615
Montana,Hamilton,33606.7
Wisconsin,Markesan,33604
Michigan,Grayling,33594.5
Louisiana,Hammond,33589.2
Tennessee,"South Pittsburg",33589
"New York",Cuddebackville,33578
Illinois,Sandoval,33578
Indiana,"Fountain City",33576
Florida,"Atlantic Beach",33570
Texas,Fairfield,33567
Arkansas,"St Paul",33565
Kentucky,Bardwell,33560.3
Minnesota,"Saint Joseph",33560
Kentucky,Corbin,33559.3
Ohio,Middletown,33542
Georgia,Cornelia,33536.5
Arkansas,Augusta,33536
Missouri,Vandalia,33532.5
Missouri,Princeton,33494
Michigan,Leroy,33492
California,"Hamilton City",33487
"New Mexico",Dora,33486
Iowa,Winterset,33483
California,Canby,33481
Maine,Camden,33480
Ohio,"New Paris",33469
"South Carolina",Bamberg,33453
Indiana,Attica,33447
"North Carolina",Carthage,33423.5
Colorado,Craig,33423.5
Louisiana,Bastrop,33411
California,Lennox,33393.5
Michigan,Watersmeet,33386
Mississippi,Monticello,33371.3
Ohio,"La Rue",33365
Louisiana,Logansport,33350
Alaska,Alakanuk,33347
Texas,Mexia,33346.5
Washington,Tumwater,33346
Pennsylvania,Darby,33344
Kansas,"Yates Center",33343
Tennessee,Mooresburg,33338
"South Dakota",Mission,33330
Mississippi,Raleigh,33330
Washington,Prosser,33324
Alabama,Jemison,33316
Arkansas,Dover,33316
Pennsylvania,Arnold,33316
Oklahoma,Checotah,33314.5
